Time,Channel A,Frequency,Triangular,Rectangular,Channel A
(ms),(V),(kHz),(dBV),(dBV),(dBV)
,,,,,
-2.35367371,0.4293344,318.0125228,-108.2763,-85.03206,-101.6508
-2.35316971,0.2614521,318.0730736,-104.828,-82.31541,-99.32655
-2.35266571,-0.4351024,318.1336243,-104.1144,-99.19937,-98.04943
-2.35216171,-0.2511673,318.1941751,-102.9898,-81.94807,-97.89362
-2.35165771,0.4431593,318.2547258,-99.14799,-89.28486,-98.59811
-2.35115371,0.2389294,318.3152766,-99.5542,-88.0255,-98.69933
-2.35064971,-0.4464248,318.3758273,-105.4479,-82.27028,-97.7804
-2.35014571,-0.2256539,318.436378,-115.3721,-107.1532,-97.13686
-2.34964171,0.4542375,318.4969288,-113.724,-82.65363,-96.88235
-2.34913771,0.2166509,318.5574795,-103.5532,-85.38581,-97.03436
-2.34863371,-0.4596088,318.6180303,-99.63719,-87.17731,-97.80277
-2.34812971,-0.2023682,318.678581,-100.0707,-82.2803,-98.46535
-2.34762571,0.4651936,318.7391318,-102.9778,-97.05597,-99.57078
-2.34712171,0.1940062,318.7996825,-106.058,-82.75611,-103.3999
-2.34661771,-0.467452,318.8602333,-100.3965,-83.51765,-111.8494
-2.34611371,-0.1802118,318.920784,-100.4623,-86.67525,-101.0652
-2.34560971,0.4722739,318.9813348,-104.8891,-81.77145,-95.63087
-2.34510571,0.1673635,319.0418855,-99.13548,-101.9894,-93.25905
-2.34460171,-0.4786523,319.1024363,-95.62402,-83.64322,-92.62638
-2.34409771,-0.1557054,319.162987,-94.97848,-83.72868,-93.22671
-2.34359371,0.4819788,319.2235378,-97.71545,-89.36612,-94.38293
-2.34308971,0.1442305,319.2840885,-105.4255,-82.42844,-94.25409
-2.34258571,-0.4833827,319.3446392,-98.08534,-94.92204,-92.89127
-2.34208171,-0.1299478,319.40519,-92.43027,-86.86317,-90.77074
-2.34157771,0.4880825,319.4657407,-92.27693,-81.37202,-88.5413
-2.34107371,0.122074,319.5262915,-95.0106,-91.55051,-87.3269
-2.34056971,-0.4892422,319.5868422,-96.04675,-82.11131,-87.43676
-2.34006571,-0.106418,319.647393,-94.23262,-86.89201,-88.73459
-2.33956171,0.4949187,319.7079437,-93.84802,-82.65298,-91.02764
-2.33905771,0.09567553,319.7684945,-97.80618,-82.5397,-93.61145
-2.33855371,-0.4968108,319.8290452,-115.0792,-94.8334,-95.61159
-2.33804971,-0.08389539,319.889596,-106.057,-81.59064,-98.1324
-2.33754571,0.4980316,319.9501467,-106.0292,-87.17781,-102.7364
-2.33704171,0.07339702,320.0106975,-105.623,-83.83098,-108.9288
-2.33653771,-0.5001984,320.0712482,-107.7941,-81.91654,-126.3624
-2.33603371,-0.05615406,320.131799,-114.1065,-97.5815,-108.632
-2.33552971,0.5030061,320.1923497,-110.6373,-81.26746,-101.3175
-2.33502571,0.04516739,320.2529005,-105.0008,-87.0098,-97.10701
-2.33452171,-0.5000458,320.3134512,-99.97008,-83.83109,-94.57849
-2.33401771,-0.03186132,320.3740019,-99.06483,-82.90251,-92.56333
-2.33351371,0.5043794,320.4345527,-99.67796,-114.3232,-90.55279
-2.33300971,0.02151555,320.4951034,-98.11398,-81.28859,-89.25783
-2.33250571,-0.5030366,320.5556542,-95.53864,-88.23328,-89.03519
-2.33200171,-0.00759911,320.6162049,-94.21326,-88.44639,-89.49393
-2.33149771,0.5048677,320.6767557,-94.54559,-80.76591,-90.41914
-2.33099371,-0.00311289,320.7373064,-96.50797,-103.2458,-91.99731
-2.33048971,-0.5040437,320.7978572,-97.46999,-82.8298,-93.88335
-2.32998571,0.01840266,320.8584079,-94.56343,-84.75055,-95.49102
-2.32948171,0.5047456,320.9189587,-93.88752,-88.06517,-96.27399
-2.32897771,-0.0299997,320.9795094,-97.34885,-80.59244,-95.90942
-2.32847371,-0.5025483,321.0400602,-103.0399,-101.0569,-96.4702
-2.32796971,0.04480117,321.1006109,-103.0358,-82.09543,-99.88759
-2.32746571,0.5011445,321.1611617,-112.7202,-84.41437,-102.8298
-2.32696171,-0.05563524,321.2217124,-112.4831,-88.03468,-99.55528
-2.32645771,-0.5003204,321.2822632,-113.8663,-81.31975,-99.05986
-2.32595371,0.06918546,321.3428139,-99.12653,-95.3268,-100.9112
-2.32544971,0.4987945,321.4033646,-97.97733,-82.58073,-100.5171
-2.32494571,-0.08114871,321.4639154,-107.2575,-83.97858,-97.56731
-2.32444171,-0.4965667,321.5244661,-102.4133,-90.15397,-94.69324
-2.32393771,0.09393597,321.5850169,-100.112,-80.91457,-92.93283
-2.32343371,0.4943083,321.6455676,-97.27818,-94.96281,-91.92489
-2.32292971,-0.1034272,321.7061184,-95.45155,-84.34579,-90.63145
-2.32242571,-0.4912259,321.7666691,-95.97355,-82.58685,-89.16759
-2.32192171,0.1200903,321.8272199,-96.74382,-91.68671,-88.50737
-2.32141771,0.4889371,321.8877706,-95.71452,-81.77592,-88.84171
-2.32091371,-0.130192,321.9483214,-93.93759,-86.7747,-89.69376
-2.32040971,-0.4856105,322.0088721,-95.46053,-82.06976,-90.79223
-2.31990571,0.1452071,322.0694229,-101.9502,-82.55811,-92.4257
-2.31940171,0.4842372,322.1299736,-104.5092,-93.24721,-94.95412
-2.31889771,-0.1537217,322.1905244,-101.7124,-80.45087,-98.41834
-2.31839371,-0.4742882,322.2510751,-108.6011,-90.62862,-101.6361
-2.31788971,0.1667531,322.3116258,-104.9656,-83.01958,-103.4539
-2.31738571,0.4742576,322.3721766,-103.8005,-83.76921,-108.0645
-2.31688171,-0.1777398,322.4327273,-106.6243,-94.94823,-107.6142
-2.31637771,-0.4680624,322.4932781,-98.51981,-83.30165,-99.85809
-2.31587371,0.1922666,322.5538288,-105.3587,-86.84128,-98.72295
-2.31536971,0.4644307,322.6143796,-96.89554,-87.77449,-98.92889
-2.31486571,-0.2024903,322.6749303,-94.81507,-80.34328,-97.47802
-2.31436171,-0.4598529,322.7354811,-100.9144,-100.3145,-94.90335
-2.31385771,0.2174139,322.7960318,-113.9736,-81.06568,-92.47108
-2.31335371,0.4535966,322.8565826,-106.1392,-86.46646,-90.50101
-2.31284971,-0.2240364,322.9171333,-98.94064,-84.29448,-89.12856
-2.31234571,-0.4484085,322.9776841,-94.49626,-82.50063,-88.33313
-2.31184171,0.2354503,323.0382348,-91.2263,-93.17048,-88.01731
-2.31133771,0.4429151,323.0987856,-90.87546,-80.94567,-88.11974
-2.31083371,-0.2455519,323.1593363,-94.11453,-88.59463,-88.69215
-2.31032971,-0.4374523,323.2198871,-97.75643,-86.11321,-90.07219
-2.30982571,0.2607196,323.2804378,-94.44373,-84.61359,-91.69965
-2.30932171,0.4299753,323.3409885,-95.2494,-95.20618,-91.03886
-2.30881771,-0.2694479,323.4015393,-95.85922,-82.64611,-89.76177
-2.30831371,-0.4221625,323.46209,-93.23141,-87.36775,-89.90342
-2.30780971,0.2793664,323.5226408,-93.18478,-93.6218,-90.88988
-2.30730571,0.4174016,323.5831915,-97.68444,-81.82786,-92.26432
-2.30680171,-0.2905973,323.6437423,-103.0648,-92.75056,-94.68705
-2.30629771,-0.4061098,323.704293,-101.4113,-82.92735,-98.22253
-2.3057937,0.3001495,323.7648438,-105.4734,-85.08316,-99.51568
-2.3052897,0.400708,323.8253945,-101.2745,-92.19967,-97.99309
-2.3047857,-0.3092746,323.8859453,-95.01212,-83.07745,-96.40771
-2.3042817,-0.3935362,323.946496,-94.75354,-87.8806,-95.55978
-2.3037777,0.3218177,324.0070468,-97.58823,-83.31903,-96.63078
-2.3032737,0.3859065,324.0675975,-103.2745,-83.868,-100.8196
-2.3027697,-0.3285623,324.1281483,-109.5136,-94.37601,-108.6281
-2.3022657,-0.3763542,324.188699,-98.33705,-83.07198,-104.2615
-2.3017617,0.3397321,324.2492497,-96.44449,-86.16843,-99.13049
-2.3012577,0.3694876,324.3098005,-100.2492,-84.07176,-97.42123
-2.3007537,-0.3495895,324.3703512,-110.0431,-82.71331,-98.37621
-2.3002497,-0.3613086,324.430902,-115.0824,-97.33995,-101.6657
-2.2997457,0.3592639,324.4914527,-113.7982,-82.23503,-103.3889
-2.2992417,0.3514206,324.5520035,-106.2066,-87.03351,-97.31506
-2.2987377,-0.3658864,324.6125542,-102.1135,-86.09396,-93.18155
-2.2982337,-0.3401288,324.673105,-99.25366,-82.28507,-90.81393
-2.2977297,0.3751945,324.7336557,-95.08477,-97.86942,-89.52374
-2.2972257,0.3336284,324.7942065,-93.05783,-80.99405,-89.19221
-2.2967217,-0.3837092,324.8547572,-92.80982,-85.44944,-89.5678
-2.2962177,-0.3205969,324.915308,-94.42023,-84.64381,-90.34296
-2.2957137,0.3924986,324.9758587,-99.75353,-82.16079,-91.09314
-2.2952097,0.3129673,325.0364095,-108.4409,-106.0202,-90.85075
-2.2947057,-0.4001282,325.0969602,-105.2262,-82.12762,-89.71732
-2.2942017,-0.3020722,325.157511,-98.29584,-86.98292,-88.63761
-2.2936977,0.4079409,325.2180617,-95.10294,-89.98643,-87.89353
-2.2931937,0.2933134,325.2786124,-92.08945,-80.80984,-87.95728
-2.2926897,-0.4154179,325.3391632,-89.42521,-91.7449,-89.12736
-2.2921857,-0.2812891,325.3997139,-90.59437,-83.36958,-90.85522
-2.2916817,0.4227424,325.4602647,-100.3941,-84.53874,-92.33997
-2.2911777,0.2701804,325.5208154,-100.4963,-90.24537,-93.87857
-2.2906737,-0.4287545,325.5813662,-97.52227,-81.02821,-96.19981
-2.2901697,-0.2606281,325.6419169,-103.1215,-97.28787,-98.65536
-2.2896657,0.4368114,325.7024677,-102.2543,-83.42701,-98.08013
-2.2891617,0.2508927,325.7630184,-96.24508,-84.98045,-95.32776
-2.2886577,-0.4418164,325.8235692,-95.84619,-95.82085,-94.3908
-2.2881537,-0.2377087,325.8841199,-96.00752,-81.97647,-95.63118
-2.2876497,0.4468825,325.9446707,-93.22808,-86.03137,-97.02354
-2.2871457,0.2272408,326.0052214,-95.45419,-81.84188,-95.57285
-2.2866417,-0.4524064,326.0657722,-99.33147,-82.5108,-92.71049
-2.2861377,-0.2138127,326.1263229,-99.19093,-89.99381,-90.80006
-2.2856337,0.4582049,326.1868737,-111.5783,-81.58776,-90.53513
-2.2851297,0.2050844,326.2474244,-92.92492,-91.51691,-91.35075
-2.2846257,-0.4625996,326.3079751,-88.94093,-86.17911,-91.92712
-2.2841217,-0.1915342,326.3685259,-90.34517,-81.06035,-91.96089
-2.2836177,0.4692831,326.4290766,-98.09372,-99.17929,-92.46886
-2.2831137,0.1804254,326.4896274,-102.8289,-80.42792,-94.60826
-2.2826097,-0.4734336,326.5501781,-98.34723,-86.2833,-99.39149
-2.2821057,-0.1688894,326.6107289,-100.7227,-83.83201,-112.3224
-2.2816017,0.4773705,326.6712796,-113.1326,-81.48073,-105.7147
-2.2810977,0.1569262,326.7318304,-104.9184,-100.899,-99.11812
-2.2805937,-0.4792627,326.7923811,-100.8543,-80.62911,-96.29741
-2.2800897,-0.1427656,326.8529319,-122.159,-86.59035,-94.83311
-2.2795857,0.4844813,326.9134826,-95.78734,-83.80515,-93.20759
-2.2790817,0.1322672,326.9740334,-92.51952,-81.57638,-91.06041
-2.2785777,-0.4882351,327.0345841,-93.99509,-100.2608,-89.47534
-2.2780737,-0.1192358,327.0951349,-94.87298,-82.54387,-88.9378
-2.2775697,0.4913175,327.1556856,-93.60719,-83.82359,-89.50792
-2.2770657,0.1072726,327.2162363,-94.34079,-83.75224,-90.95104
-2.2765617,-0.4920805,327.2767871,-100.7798,-82.23082,-92.44872
-2.2760577,-0.09436323,327.3373378,-100.1773,-102.0503,-93.40659
-2.2755537,0.4950407,327.3978886,-96.92198,-83.71942,-94.3092
-2.2750497,0.0847499,327.4584393,-98.56861,-84.46245,-95.07133
-2.2745457,-0.4974517,327.5189901,-99.31038,-88.33065,-95.63556
-2.2740417,-0.0700705,327.5795408,-100.619,-80.9336,-97.10509
-2.2735377,0.5021515,327.6400916,-103.1201,-98.31271,-98.75724
-2.2730337,0.05908383,327.7006423,-104.2568,-82.53053,-97.07558
-2.2725297,-0.5018159,327.7611931,-109.7427,-84.05696,-95.18895
-2.2720257,-0.04431288,327.8217438,-98.83434,-88.23093,-96.20688
-2.2715217,0.503769,327.8822946,-94.28186,-82.30003,-99.76633
-2.2710177,0.03183081,327.9428453,-96.83869,-89.56051,-101.8161
-2.2705137,-0.5032808,328.0033961,-122.7129,-82.81678,-100.0666
-2.2700097,-0.01892148,328.0639468,-97.90562,-81.96738,-97.7575
-2.2695057,0.5052645,328.1244976,-94.91373,-87.73288,-96.35255
-2.2690017,0.00732444,328.1850483,-95.952,-82.26024,-95.90984
-2.2684977,-0.5042878,328.245599,-99.80442,-89.05992,-96.27522
-2.2679937,0.00708029,328.3061498,-103.1843,-83.07869,-97.99486
-2.2674897,0.5052645,328.3667005,-100.8617,-82.08792,-100.5926
-2.2669857,-0.01806696,328.4272513,-101.7424,-90.6873,-103.1459
-2.2664817,-0.504532,328.487802,-107.6231,-81.48766,-106.0799
-2.2659777,0.03158666,328.5483528,-114.5779,-89.62017,-100.2892
-2.2654737,0.5030061,328.6089035,-103.1485,-84.0873,-95.2189
-2.2649697,-0.04321421,328.6694543,-94.94244,-81.64527,-92.46552
-2.2644657,-0.4995575,328.730005,-92.32695,-89.08538,-90.91576
-2.2639617,0.05761895,328.7905558,-94.47368,-82.46092,-89.79896
-2.2634577,0.4992828,328.8511065,-98.90413,-89.06577,-89.1602
-2.2629537,-0.06897183,328.9116573,-101.685,-85.76494,-89.78298
-2.2624497,-0.5008087,328.972208,-98.81062,-83.11015,-92.19718
-2.2619457,0.08285775,329.0327588,-95.19156,-98.06988,-96.07453
-2.2614417,0.4979095,329.0933095,-97.06139,-80.75719,-99.83906
-2.2609377,-0.0929899,329.1538602,-109.0959,-86.40678,-102.1785
-2.2604337,-0.4948271,329.214411,-100.2968,-84.94289,-104.9608
-2.2599297,0.1060213,329.2749617,-97.28809,-82.74207,-110.0076
-2.2594257,0.4911954,329.3355125,-105.7653,-101.806,-104.6568
-2.2589217,-0.1178625,329.3960632,-103.1735,-82.39914,-101.1641
-2.2584177,-0.4877468,329.456614,-107.0968,-84.38234,-103.1815
-2.2579137,0.1314127,329.5171647,-108.4775,-87.60765,-108.5878
-2.2574097,0.4850917,329.5777155,-105.6786,-81.06747,-106.9852
-2.2569057,-0.1406598,329.6382662,-109.9249,-97.7644,-102.1002
-2.2564017,-0.4801477,329.698817,-106.4024,-81.93195,-99.47353
-2.2558977,0.1555528,329.7593677,-104.4025,-84.31053,-98.34403
-2.2553937,0.4781335,329.8199185,-102.1905,-89.5382,-97.20709
-2.2548897,-0.1671499,329.8804692,-100.0938,-80.51135,-96.76484
-2.2543857,-0.4727927,329.94102,-100.2995,-97.93179,-98.41779
-2.2538817,0.1799371,330.0015707,-101.1076,-82.94384,-102.0216
-2.2533777,0.4686728,330.0621215,-104.9122,-83.07307,-106.8332
-2.2528737,-0.1895505,330.1226722,-107.0501,-90.63548,-116.067
-2.2523697,-0.4652241,330.1832229,-98.44337,-80.35335,-107.7978
-2.2518657,0.202826,330.2437737,-99.61346,-94.23569,-100.4925
-2.2513617,0.4597003,330.3043244,-110.8409,-82.84626,-95.27809
-2.2508577,-0.2135685,330.3648752,-114.3316,-83.57322,-91.92267
-2.2503537,-0.4505142,330.4254259,-104.8378,-92.15962,-90.49902
-2.2498497,0.226722,330.4859767,-95.36259,-82.32866,-90.11341
-2.2493457,0.4489883,330.5465274,-91.46375,-85.74876,-89.73447
-2.2488417,-0.2369762,330.6070782,-91.49501,-81.6658,-89.27398
-2.2483377,-0.4427015,330.6676289,-95.10159,-82.54162,-89.19376
-2.2478337,0.2467727,330.7281797,-102.1137,-94.17609,-89.79378
-2.2473297,0.4330882,330.7887304,-102.0501,-80.63445,-91.51126
-2.2468257,-0.2577593,330.8492812,-101.5987,-90.24367,-94.59709
-2.2463217,-0.4292428,330.9098319,-104.5086,-84.23188,-97.14855
-2.2458177,0.2671896,330.9703827,-104.9177,-82.08787,-96.27407
-2.2453137,0.4235054,331.0309334,-103.7304,-94.90309,-94.29391
-2.2448097,-0.2801599,331.0914842,-101.3835,-81.71754,-92.494
-2.2443057,-0.4156926,331.1520349,-97.43353,-88.28253,-91.29631
-2.2438017,0.2905667,331.2125856,-94.56633,-85.3101,-90.87498
-2.2432977,0.4087954,331.2731364,-93.44476,-82.87317,-90.94708
-2.2427937,-0.3020722,331.3336871,-96.50926,-96.85918,-91.55102
-2.2422897,-0.3996399,331.3942379,-102.9069,-82.53419,-92.90562
-2.2417857,0.3106174,331.4547886,-103.8007,-84.54538,-94.81699
-2.2412817,0.3928648,331.5153394,-110.3525,-86.35703,-96.23069
-2.2407777,-0.318247,331.5758901,-102.3567,-80.98712,-96.20109
-2.2402737,-0.3855709,331.6364409,-99.65976,-96.67033,-95.67102
-2.2397697,0.3305154,331.6969916,-99.56006,-82.69754,-95.60934
-2.2392657,0.3778192,331.7575424,-95.02122,-83.95631,-95.90035
-2.2387617,-0.3422651,331.8180931,-96.08159,-87.66953,-96.1794
-2.2382577,-0.3687552,331.8786439,-105.407,-81.37949,-95.98881
-2.2377537,0.3509323,331.9391946,-114.465,-97.34351,-96.23398
-2.2372497,0.359386,331.9997454,-121.5711,-82.70853,-98.20817
-2.2367457,-0.3575549,332.0602961,-110.4999,-84.03603,-102.3216
-2.2362417,-0.3505966,332.1208468,-106.0344,-90.3383,-108.0175
-2.2357377,0.3684805,332.1813976,-105.9236,-81.4738,-103.1779
-2.2352337,0.3417158,332.2419483,-113.4639,-91.04475,-98.68352
-2.2347297,-0.3743705,332.3024991,-102.4241,-83.42924,-95.50478
-2.2342257,-0.3306681,332.3630498,-96.59852,-81.68697,-93.01863
-2.2337217,0.3847774,332.4236006,-94.96672,-89.50031,-91.50366
-2.2332177,0.3229469,332.4841513,-94.91109,-80.94287,-90.83652
-2.2327137,-0.3930174,332.5447021,-96.69859,-88.63129,-90.9986
-2.2322097,-0.3110141,332.6052528,-100.0113,-82.2204,-92.51918
-2.2317057,0.3986022,332.6658036,-101.8301,-82.30669,-95.91142
-2.2312017,0.3045137,332.7263543,-98.90576,-90.37842,-100.4265
-2.2306977,-0.4068423,332.7869051,-101.3599,-81.59692,-101.3688
-2.2301937,-0.2919706,332.8474558,-100.2402,-87.95159,-99.7707
-2.2296897,0.414655,332.9080066,-99.30968,-83.25648,-100.8148
-2.2291857,0.2809839,332.9685573,-110.5928,-82.31517,-102.7
-2.2286817,-0.4200262,333.0291081,-99.00707,-94.64278,-97.09868
-2.2281777,-0.2693259,333.0896588,-97.34427,-81.186,-92.07039
-2.2276737,0.4283578,333.1502095,-96.1136,-85.74774,-88.94215
-2.2271697,0.2614521,333.2107603,-93.3782,-82.73369,-87.7065
-2.2266657,-0.4349803,333.271311,-91.45607,-82.69131,-87.99874
-2.2261617,-0.2474136,333.3318618,-91.44642,-94.02236,-89.35471
-2.2256577,0.4416639,333.3924125,-92.81509,-81.75125,-91.45493
-2.2251537,0.2369457,333.4529633,-93.37083,-83.6272,-93.42072
-2.2246497,-0.4461806,333.513514,-94.86502,-83.11667,-93.70029
-2.2241457,-0.2267525,333.5740648,-95.99181,-81.69603,-92.79372
-2.2236417,0.4523759,333.6346155,-96.27834,-95.9666,-92.03343
-2.2231377,0.216773,333.6951663,-100.6412,-81.25931,-92.19909
-2.2226337,-0.4573809,333.755717,-103.9021,-86.06261,-93.10667
-2.2221297,-0.2022462,333.8162678,-101.972,-86.94993,-93.87123
-2.2216257,0.4623249,333.8768185,-102.6791,-80.87753,-94.4541
-2.2211217,0.1921445,333.9373693,-102.9446,-110.0273,-95.17255
-2.2206177,-0.4653462,333.99792,-98.12212,-81.95377,-95.61267
-2.2201137,-0.1796014,334.0584708,-95.56747,-84.38699,-96.14945
-2.2196097,0.4735252,334.1190215,-96.30234,-88.35379,-97.54285
-2.2191057,0.168981,334.1795722,-99.30634,-80.49694,-99.67456
-2.2186017,-0.477401,334.240123,-104.1019,-100.2039,-100.2474
-2.2180977,-0.1549425,334.3006737,-99.89095,-82.01614,-96.82484
-2.2175937,0.4814905,334.3612245,-96.92885,-84.01772,-93.30346
-2.2170897,0.1434675,334.4217752,-98.47408,-88.59925,-91.26932
-2.2165857,-0.483871,334.482326,-99.02957,-81.74069,-90.61345
-2.2160817,-0.1341594,334.5428767,-96.50316,-90.52811,-91.0635
-2.2155777,0.4885708,334.6034275,-95.017,-81.67351,-91.94788
-2.2150737,0.1196936,334.6639782,-97.03445,-83.86163,-92.40726
-2.2145697,-0.4934538,334.724529,-102.6641,-91.72562,-92.63531
-2.2140657,-0.1069063,334.7850797,-97.50966,-80.88874,-93.87427
-2.2135617,0.4960479,334.8456305,-95.60721,-92.31345,-96.6409
-2.2130577,0.09543138,334.9061812,-98.82137,-84.48685,-98.49879
-2.2125537,-0.4960784,334.966732,-113.4783,-82.45575,-99.06147
-2.2120497,-0.08139286,335.0272827,-103.4572,-96.9709,-101.9518
-2.2115457,0.4969024,335.0878334,-102.0538,-80.40794,-109.706
-2.2110417,0.0725425,335.1483842,-107.8513,-89.04793,-130.4383
-2.2105377,-0.4993133,335.2089349,-115.4524,-83.52983,-112.7334
-2.2100337,-0.0573748,335.2694857,-106.3952,-82.40755,-105.8354
-2.2095297,0.5027619,335.3300364,-103.5503,-99.17244,-100.1496
-2.2090257,0.04452651,335.3905872,-101.4526,-80.65064,-96.40265
-2.2085217,-0.5023041,335.4511379,-102.5123,-88.80365,-94.11874
-2.2080177,-0.0334788,335.5116887,-104.0776,-84.59647,-92.52018
-2.2075137,0.5045015,335.5722394,-101.1807,-81.99075,-91.72009
-2.2070097,0.02002014,335.6327902,-96.57063,-96.12579,-91.68389
-2.2065057,-0.5042878,335.6933409,-94.44767,-82.56255,-91.53133
-2.2060017,-0.00772118,335.7538917,-94.83229,-86.05033,-90.89056
-2.2054977,0.503769,335.8144424,-95.13793,-87.19353,-89.70457
-2.2049937,-0.00622578,335.8749932,-93.54684,-80.58882,-88.25001
-2.2044897,-0.5015412,335.9355439,-92.43278,-97.50939,-87.34595
-2.2039857,0.02102725,335.9960947,-92.42545,-83.70797,-87.31075
-2.2034817,0.503769,336.0566454,-92.91047,-83.62095,-88.11887
-2.2029777,-0.03173925,336.1171961,-94.6366,-84.83593,-89.73225
-2.2024737,-0.5023041,336.1777469,-101.1569,-82.50778,-91.71639
-2.2019697,0.04403821,336.2382976,-109.372,-108.3251,-93.8981
-2.2014657,0.5011445,336.2988484,-102.878,-83.75347,-97.75947
-2.2009617,-0.05514695,336.3593991,-98.78831,-85.39441,-105.4913
-2.2004577,-0.5006866,336.4199499,-99.86482,-92.13528,-124.4812
-2.1999537,0.0684225,336.4805006,-124.1619,-82.04774,-107.656
-2.1994497,0.4986725,336.5410514,-101.0243,-90.57507,-99.58611
-2.1989457,-0.08041627,336.6016021,-97.63055,-83.25719,-94.56985
-2.1984417,-0.4964446,336.6621529,-96.49575,-82.66359,-91.32848
-2.1979377,0.0938139,336.7227036,-97.23756,-91.12006,-89.71577
-2.1974337,0.493057,336.7832544,-96.24173,-80.96776,-89.58524
-2.1969297,-0.1049226,336.8438051,-94.28648,-92.23996,-90.51261
-2.1964257,-0.491348,336.9043559,-94.65582,-84.31649,-91.40858
-2.1959217,0.1151158,336.9649066,-98.16864,-82.11975,-91.70514
-2.1954177,0.4900662,337.0254573,-98.55622,-91.35491,-92.2708
-2.1949137,-0.1299478,337.0860081,-98.87732,-82.06516,-93.2933
-2.1944097,-0.4856105,337.1465588,-105.4061,-88.04488,-94.26087
-2.1939057,0.1439863,337.2071096,-100.1095,-84.40858,-95.17131
-2.1934017,0.4816126,337.2676603,-97.42152,-82.19982,-95.19296
-2.1928977,-0.1550951,337.3282111,-99.19983,-98.90835,-93.77343
-2.1923937,-0.4771569,337.3887618,-101.389,-81.05376,-93.16619
