Time,Channel A,Frequency,Rectangular,Hann,Flat-top
(ms),(V),(kHz),(dBV),(dBV),(dBV)
,,,,,
-3.49347414,-0.4993133,181.0467333,-53.97363,-52.60452,-51.85592
-3.49297014,-0.5005646,181.107284,-76.28131,-57.35698,-52.14064
-3.49246614,-0.5030366,181.1678348,-68.24857,-68.77922,-53.53904
-3.49196214,-0.4993133,181.2283855,-69.85155,-83.85977,-56.90569
-3.49145814,-0.5016633,181.2889363,-95.61169,-84.92465,-62.99812
-3.49095414,-0.4999237,181.349487,-70.58171,-99.48132,-72.83766
-3.49045014,-0.498825,181.4100378,-74.75823,-98.21262,-88.25591
-3.48994614,-0.5006866,181.4705885,-75.36928,-100.3966,-100.4995
-3.48944214,-0.5004425,181.5311393,-72.21628,-103.7102,-103.7428
-3.48893814,-0.498825,181.59169,-83.85007,-104.6848,-101.1109
-3.48843414,-0.5015412,181.6522408,-73.73714,-101.6284,-101.5444
-3.48793014,-0.4991913,181.7127915,-78.99953,-98.1837,-104.9239
-3.48742614,-0.5018159,181.7733423,-80.12885,-96.1682,-105.5235
-3.48692214,-0.4999237,181.833893,-78.62636,-96.03348,-99.29222
-3.48641814,-0.5004425,181.8944437,-91.84928,-105.1618,-104.1306
-3.48591414,-0.5014191,181.9549945,-83.78961,-94.68072,-105.3326
-3.48541014,-0.5015412,182.0155452,-79.55725,-96.90765,-95.66085
-3.48490614,-0.5008087,182.076096,-92.84396,-101.7377,-93.34151
-3.48440214,-0.5004425,182.1366467,-79.51717,-91.89987,-93.56512
-3.48389814,-0.4999237,182.1971975,-80.51036,-92.61619,-93.59291
-3.48339414,-0.4991913,182.2577482,-84.0207,-96.77731,-92.44973
-3.48289014,-0.4983062,182.318299,-80.86968,-108.4566,-91.89775
-3.48238614,-0.4984283,182.3788497,-86.50959,-104.8923,-92.44751
-3.48188214,-0.5003204,182.4394005,-86.21323,-91.8863,-95.40134
-3.48137814,-0.5012971,182.4999512,-85.10026,-90.4184,-97.74055
-3.48087414,-0.5006866,182.560502,-81.256,-93.30148,-94.17282
-3.48037014,-0.5023041,182.6210527,-83.47708,-97.28967,-83.99519
-3.47986614,-0.4999237,182.6816035,-76.11968,-89.57264,-71.35812
-3.47936214,-0.5010529,182.7421542,-72.12473,-89.52771,-62.16355
-3.47885814,-0.498825,182.8027049,-77.99421,-87.07297,-56.42817
-3.47835414,-0.4994354,182.8632557,-64.60262,-67.11413,-53.39473
-3.47785014,-0.4989471,182.9238064,-68.33049,-56.52299,-52.26044
-3.47734614,-0.5016633,182.9843572,-52.74635,-52.43927,-52.0771
-3.47684214,-0.4983062,183.0449079,-53.94351,-52.72896,-52.0687
-3.47633814,-0.4999237,183.1054587,-75.80965,-57.38661,-52.32525
-3.47583414,-0.4998016,183.1660094,-67.92455,-68.65962,-53.67301
-3.47533014,-0.4998016,183.2265602,-70.25893,-85.50934,-56.97563
-3.47482614,-0.5009308,183.2871109,-92.85445,-86.07479,-62.97915
-3.47432214,-0.5004425,183.3476617,-70.50705,-92.25746,-72.57664
-3.47381814,-0.501175,183.4082124,-75.01788,-92.95229,-85.55337
-3.47331414,-0.4999237,183.4687632,-75.30236,-108.7514,-87.69652
-3.47281014,-0.5008087,183.5293139,-72.13982,-98.24719,-86.73557
-3.47230614,-0.49794,183.5898647,-82.30864,-89.11803,-87.66153
-3.47180214,-0.5000458,183.6504154,-73.18022,-88.04928,-88.44075
-3.47129814,-0.5004425,183.7109662,-80.1812,-93.79929,-88.14928
-3.47079414,-0.4999237,183.7715169,-79.44676,-98.0058,-89.21135
-3.47029014,-0.5005646,183.8320676,-78.66408,-93.86511,-93.01101
-3.46978614,-0.5010529,183.8926184,-93.07682,-100.7291,-95.65627
-3.46928214,-0.4976959,183.9531691,-82.50464,-103.9662,-93.95088
-3.46877814,-0.5004425,184.0137199,-80.51334,-99.10809,-94.23383
-3.46827414,-0.5000458,184.0742706,-91.24232,-98.51981,-95.25578
-3.46777014,-0.5000458,184.1348214,-79.48264,-94.21314,-94.78644
-3.46726614,-0.4996796,184.1953721,-80.52685,-93.83237,-92.50686
-3.46676214,-0.498703,184.2559229,-85.65686,-99.50637,-91.0844
-3.46625814,-0.498825,184.3164736,-79.27762,-94.70351,-91.15555
-3.46575414,-0.4965667,184.3770244,-87.6012,-94.5683,-92.15578
-3.46525014,-0.5003204,184.4375751,-84.34963,-93.31218,-91.67503
-3.46474614,-0.4991913,184.4981259,-88.25283,-94.8713,-90.32452
-3.46424214,-0.5000458,184.5586766,-83.86822,-98.13419,-90.20146
-3.46373814,-0.4978179,184.6192274,-85.89805,-91.74225,-84.5198
-3.46323414,-0.5014191,184.6797781,-76.64706,-88.67486,-71.99969
-3.46273014,-0.4984283,184.7403289,-73.14824,-88.26053,-62.5935
-3.46222614,-0.5006866,184.8008796,-78.45604,-83.94057,-56.71932
-3.46172214,-0.5003204,184.8614303,-64.78352,-67.99167,-53.59076
-3.46121814,-0.4991913,184.9219811,-69.84804,-56.87873,-52.39071
-3.46071414,-0.5000458,184.9825318,-53.0234,-52.59905,-52.16949
-3.46021014,-0.4993133,185.0430826,-53.81634,-52.72553,-52.14042
-3.45970614,-0.5008087,185.1036333,-75.18739,-57.15979,-52.36586
-3.45920214,-0.498825,185.1641841,-68.07092,-67.85624,-53.65191
-3.45869814,-0.498703,185.2247348,-70.15733,-85.66726,-56.85385
-3.45819414,-0.5016633,185.2852856,-88.72964,-84.731,-62.71027
-3.45769014,-0.498703,185.3458363,-70.2813,-99.42811,-72.12079
-3.45718614,-0.4981841,185.4063871,-75.38843,-95.22892,-85.39888
-3.45668214,-0.4999237,185.4669378,-73.86004,-91.56094,-93.21181
-3.45617814,-0.4999237,185.5274886,-72.16727,-93.86628,-97.13729
-3.45567414,-0.4985504,185.5880393,-83.06377,-107.7554,-99.3137
-3.45517014,-0.5010529,185.6485901,-73.21558,-96.49046,-115.0104
-3.45466614,-0.4984283,185.7091408,-81.60536,-98.45481,-101.8965
-3.45416214,-0.4996796,185.7696915,-78.74747,-98.65174,-100.1359
-3.45365814,-0.5009308,185.8302423,-79.16702,-93.1841,-98.91312
-3.45315414,-0.5023041,185.890793,-99.55473,-101.805,-98.77232
-3.45265014,-0.5006866,185.9513438,-83.00253,-94.21957,-96.40023
-3.45214614,-0.5003204,186.0118945,-80.47101,-91.41924,-91.2403
-3.45164214,-0.5019379,186.0724453,-90.05978,-94.7541,-88.31832
-3.45113814,-0.4989471,186.132996,-81.61636,-92.65423,-87.87646
-3.45063414,-0.4995575,186.1935468,-80.23569,-89.92152,-88.89793
-3.45013014,-0.4999237,186.2540975,-83.57867,-92.55396,-89.74792
-3.44962614,-0.5014191,186.3146483,-80.30104,-103.5986,-90.24571
-3.44912214,-0.4994354,186.375199,-88.73672,-107.3582,-93.01747
-3.44861814,-0.5018159,186.4357498,-86.38295,-97.57148,-103.1713
-3.44811414,-0.501175,186.4963005,-85.56924,-95.42464,-102.977
-3.44761014,-0.5009308,186.5568513,-83.66553,-93.65173,-97.70166
-3.44710614,-0.498703,186.617402,-86.99944,-92.20631,-86.16347
-3.44660214,-0.5016633,186.6779528,-76.03368,-87.93336,-72.45881
-3.44609814,-0.4981841,186.7385035,-73.33081,-92.20726,-62.87085
-3.44559414,-0.4990692,186.7990542,-76.36193,-85.35348,-56.90375
-3.44509014,-0.50206,186.859605,-65.02527,-68.48473,-53.71032
-3.44458614,-0.4984283,186.9201557,-71.75578,-57.17481,-52.47467
-3.44408214,-0.4994354,186.9807065,-53.2603,-52.75446,-52.24929
-3.44357814,-0.4990692,187.0412572,-53.67543,-52.76231,-52.22384
-3.44307414,-0.5004425,187.101808,-74.14561,-57.07522,-52.42477
-3.44257014,-0.4989471,187.1623587,-67.54573,-67.54572,-53.6511
-3.44206614,-0.4995575,187.2229095,-70.72781,-90.03486,-56.76635
-3.44156214,-0.4984283,187.2834602,-83.55396,-87.64764,-62.51093
-3.44105814,-0.4993133,187.344011,-70.47432,-91.58212,-71.8773
-3.44055414,-0.5003204,187.4045617,-76.33406,-92.22549,-87.61998
-3.44005014,-0.5005646,187.4651125,-73.92477,-108.8702,-91.14981
-3.43954614,-0.4970855,187.5256632,-72.38924,-92.1947,-90.31393
-3.43904214,-0.4991913,187.586214,-80.22916,-87.8025,-91.44428
-3.43853814,-0.4985504,187.6467647,-74.67274,-90.6754,-90.18714
-3.43803414,-0.5003204,187.7073154,-80.60452,-107.5272,-88.38666
-3.43753014,-0.4994354,187.7678662,-80.16402,-113.0164,-88.92738
-3.43702614,-0.4994354,187.8284169,-77.69481,-99.24889,-91.49931
-3.43652214,-0.4975738,187.8889677,-100.3422,-95.08803,-93.09431
-3.43601814,-0.4993133,187.9495184,-80.32067,-98.79039,-93.97466
-3.43551414,-0.4999237,188.0100692,-83.04028,-93.98434,-96.37966
-3.43501014,-0.4990692,188.0706199,-92.14548,-94.21663,-97.66242
-3.43450614,-0.501175,188.1311707,-80.35556,-107.939,-95.09293
-3.43400214,-0.4984283,188.1917214,-81.61736,-99.51399,-95.31792
-3.43349814,-0.4981841,188.2522722,-84.49609,-97.93417,-100.8757
-3.43299414,-0.5014191,188.3128229,-79.2664,-97.78568,-108.5209
-3.43249014,-0.4993133,188.3733737,-88.21862,-96.57108,-103.9189
-3.43198614,-0.5012971,188.4339244,-83.61931,-96.9513,-109.0742
-3.43148214,-0.4999237,188.4944752,-85.88654,-97.24345,-107.8961
-3.43097814,-0.5016633,188.5550259,-83.81833,-95.17877,-97.8947
-3.43047414,-0.5008087,188.6155767,-91.66008,-98.78853,-85.71652
-3.42997014,-0.4998016,188.6761274,-76.61186,-88.28203,-72.78589
-3.42946614,-0.5000458,188.7366781,-74.03941,-90.77473,-63.18716
-3.42896214,-0.4993133,188.7972289,-75.24869,-83.97032,-57.1423
-3.42845814,-0.5006866,188.8577796,-65.37257,-69.23545,-53.8823
-3.42795414,-0.5004425,188.9183304,-73.62675,-57.52357,-52.60111
-3.42745014,-0.5027924,188.9788811,-53.57388,-52.93707,-52.35772
-3.42694614,-0.5009308,189.0394319,-53.61182,-52.80452,-52.33096
-3.42644214,-0.4993133,189.0999826,-72.0889,-56.94477,-52.51487
-3.42593814,-0.5005646,189.1605334,-67.51952,-67.08826,-53.68672
-3.42543414,-0.5015412,189.2210841,-71.24135,-92.08873,-56.69719
-3.42493014,-0.5001984,189.2816349,-82.41748,-86.73859,-62.22414
-3.42442614,-0.5010529,189.3421856,-70.50681,-91.70377,-70.85526
-3.42392214,-0.49794,189.4027364,-76.68445,-89.71181,-81.90731
-3.42341814,-0.5014191,189.4632871,-73.28372,-90.60741,-87.38789
-3.42291414,-0.5005646,189.5238379,-73.33368,-88.81477,-86.74972
-3.42241014,-0.498825,189.5843886,-85.58071,-90.94555,-86.10104
-3.42190614,-0.4991913,189.6449394,-73.1256,-91.62221,-86.85274
-3.42140214,-0.4993133,189.7054901,-81.82369,-92.90736,-88.61652
-3.42089814,-0.4984283,189.7660408,-78.54297,-101.4026,-90.04342
-3.42039414,-0.4989471,189.8265916,-78.40651,-101.8772,-91.4589
-3.41989014,-0.4990692,189.8871423,-96.0703,-109.3619,-94.70084
-3.41938614,-0.5031587,189.9476931,-80.58025,-96.93227,-101.1517
-3.41888214,-0.501175,190.0082438,-82.82211,-95.66531,-119.8811
-3.41837814,-0.5000458,190.0687946,-92.94237,-105.8774,-108.4136
-3.41787414,-0.4995575,190.1293453,-81.02811,-96.45257,-97.597
-3.41737014,-0.4989471,190.1898961,-81.76656,-95.07125,-91.77657
-3.41686614,-0.4981841,190.2504468,-85.92747,-99.57533,-89.25304
-3.41636214,-0.4981841,190.3109976,-79.28407,-90.55519,-89.37484
-3.41585814,-0.4993133,190.3715483,-87.49655,-88.4716,-90.86655
-3.41535414,-0.498825,190.4320991,-84.05006,-92.75117,-91.25443
-3.41485014,-0.5003204,190.4926498,-86.48087,-101.9088,-92.98967
-3.41434614,-0.5001984,190.5532006,-83.05171,-96.27183,-103.2227
-3.41384214,-0.5004425,190.6137513,-99.42271,-108.5747,-87.46101
-3.41333814,-0.4994354,190.674302,-75.95874,-89.77698,-73.23335
-3.41283414,-0.49794,190.7348528,-74.8676,-88.94978,-63.44633
-3.41233014,-0.4985504,190.7954035,-74.15465,-84.02671,-57.31255
-3.41182614,-0.5001984,190.8559543,-65.67609,-69.65614,-53.9827
-3.41132214,-0.5001984,190.916505,-74.63353,-57.7438,-52.65293
-3.41081814,-0.4998016,190.9770558,-53.78806,-53.0357,-52.39383
-3.41031414,-0.4998016,191.0376065,-53.46732,-52.79035,-52.37769
-3.40981014,-0.4984283,191.0981573,-71.15173,-56.80586,-52.56808
-3.40930614,-0.4998016,191.158708,-67.20584,-66.7809,-53.73068
-3.40880214,-0.4969329,191.2192588,-71.94257,-91.34587,-56.7452
-3.40829814,-0.4993133,191.2798095,-81.19335,-84.29875,-62.3937
-3.40779414,-0.5014191,191.3403603,-70.36778,-105.2954,-71.77721
-3.40729014,-0.4994354,191.400911,-77.84506,-97.809,-88.28517
-3.40678614,-0.501175,191.4614618,-73.24599,-98.75251,-92.48386
-3.40628214,-0.4993133,191.5220125,-72.63692,-94.57159,-90.76245
-3.40577814,-0.5014191,191.5825633,-79.27857,-88.87085,-90.28014
-3.40527414,-0.5001984,191.643114,-73.5019,-88.28838,-88.60342
-3.40477014,-0.4994354,191.7036647,-84.72202,-91.48264,-86.39494
-3.40426614,-0.4994354,191.7642155,-78.74427,-97.96434,-85.96466
-3.40376214,-0.4989471,191.8247662,-78.9073,-93.87745,-87.29417
-3.40325814,-0.4993133,191.885317,-105.4594,-93.08244,-88.73338
-3.40275414,-0.4993133,191.9458677,-79.81257,-96.84302,-89.14952
-3.40225014,-0.5021821,192.0064185,-82.44398,-97.0871,-90.68366
-3.40174614,-0.5009308,192.0669692,-91.6306,-95.07289,-94.38824
-3.40124214,-0.5015412,192.12752,-79.40413,-96.82686,-96.24531
-3.40073814,-0.5014191,192.1880707,-82.29736,-103.2457,-95.69403
-3.40023414,-0.4985504,192.2486215,-82.51496,-94.51083,-97.37437
-3.39973014,-0.4999237,192.3091722,-78.84385,-93.34555,-101.6667
-3.39922614,-0.5001984,192.369723,-91.08557,-95.52608,-98.41445
-3.39872214,-0.5005646,192.4302737,-82.27502,-97.58041,-95.0981
-3.39821814,-0.5029145,192.4908245,-87.1194,-108.8196,-96.7733
-3.39771414,-0.5003204,192.5513752,-83.45425,-92.5967,-106.0442
-3.39721014,-0.5003204,192.611926,-96.03423,-98.76967,-90.08366
-3.39670614,-0.5001984,192.6724767,-76.05663,-90.38612,-74.16523
-3.39620214,-0.4981841,192.7330274,-75.06853,-90.87693,-63.88385
-3.39569814,-0.5000458,192.7935782,-73.95618,-83.10085,-57.53948
-3.39519414,-0.5000458,192.8541289,-65.68149,-70.56661,-54.0973
-3.39469014,-0.5001984,192.9146797,-76.55719,-58.04343,-52.70777
-3.39418614,-0.4991913,192.9752304,-53.98834,-53.1277,-52.42275
-3.39368214,-0.5006866,193.0357812,-53.29362,-52.7416,-52.38765
-3.39317814,-0.4999237,193.0963319,-69.76668,-56.60724,-52.53722
-3.39267414,-0.5019379,193.1568827,-66.99786,-66.2503,-53.62854
-3.39217014,-0.5005646,193.2174334,-71.79632,-96.97632,-56.53197
-3.39166614,-0.4994354,193.2779842,-78.82726,-86.04705,-61.97231
-3.39116214,-0.4999237,193.3385349,-70.12446,-92.39026,-70.77622
-3.39065814,-0.4978179,193.3990857,-79.29681,-91.82816,-84.45749
-3.39015414,-0.5005646,193.4596364,-72.61466,-96.83208,-107.2989
-3.38965014,-0.4996796,193.5201872,-73.55212,-93.24218,-120.155
-3.38914614,-0.5010529,193.5807379,-80.61768,-99.55528,-106.3301
-3.38864214,-0.4999237,193.6412886,-73.68628,-108.9811,-97.78927
-3.38813814,-0.501175,193.7018394,-84.84093,-119.2929,-92.96785
-3.38763414,-0.5001984,193.7623901,-77.5491,-98.08765,-90.89352
-3.38713014,-0.5004425,193.8229409,-79.9657,-91.64859,-89.56887
-3.38662614,-0.4998016,193.8834916,-102.31,-91.77608,-87.38298
-3.38612214,-0.5010529,193.9440424,-79.78052,-94.564,-85.99487
-3.38561814,-0.5001984,194.0045931,-84.19633,-92.46014,-86.65953
-3.38511414,-0.4991913,194.0651439,-94.07065,-89.99864,-89.06361
-3.38461014,-0.5000458,194.1256946,-78.79128,-91.4759,-91.84091
-3.38410614,-0.4993133,194.1862454,-83.32543,-100.9808,-94.25978
-3.38360214,-0.4990692,194.2467961,-82.00349,-96.8505,-98.40661
-3.38309814,-0.4980621,194.3073469,-80.42388,-99.14936,-106.6105
-3.38259414,-0.4993133,194.3678976,-89.37684,-106.0128,-98.14948
-3.38209014,-0.4998016,194.4284484,-82.65218,-95.56739,-98.00809
-3.38158614,-0.5014191,194.4889991,-85.84311,-94.52516,-109.3989
-3.38108214,-0.4989471,194.5495499,-83.27661,-90.57231,-102.7648
-3.38057814,-0.4994354,194.6101006,-103.051,-94.62027,-88.23678
-3.38007414,-0.5016633,194.6706513,-75.46512,-90.48507,-74.07166
-3.37957014,-0.4996796,194.7312021,-76.26785,-96.76085,-64.02953
-3.37906614,-0.5021821,194.7917528,-73.55698,-85.08937,-57.68688
-3.37856214,-0.4984283,194.8523036,-66.38753,-70.5933,-54.19273
-3.37805814,-0.5003204,194.9128543,-77.11511,-58.28374,-52.74452
-3.37755414,-0.4993133,194.9734051,-54.33743,-53.29684,-52.42414
-3.37705014,-0.5000458,195.0339558,-53.28353,-52.78869,-52.38872
-3.37654614,-0.4978179,195.0945066,-68.53328,-56.45744,-52.54264
-3.37604214,-0.498825,195.1550573,-67.3419,-65.60916,-53.60571
-3.37553814,-0.4998016,195.2156081,-71.96603,-93.95074,-56.43182
-3.37503414,-0.4991913,195.2761588,-77.87672,-86.74529,-61.72165
-3.37453014,-0.5016633,195.3367096,-70.08323,-93.20592,-70.19459
-3.37402614,-0.5003204,195.3972603,-80.56241,-92.93151,-82.57318
-3.37352214,-0.4994354,195.4578111,-72.4921,-96.00211,-93.25912
-3.37301814,-0.4995575,195.5183618,-74.02084,-90.72319,-92.52099
-3.37251414,-0.498825,195.5789125,-80.76624,-93.87101,-89.62822
-3.37201014,-0.4995575,195.6394633,-73.51051,-94.40474,-89.04669
-3.37150614,-0.5005646,195.700014,-84.62585,-91.86077,-90.86079
-3.37100214,-0.4985504,195.7605648,-78.13734,-96.27773,-92.8389
-3.37049814,-0.4998016,195.8211155,-79.41873,-101.4144,-93.38585
-3.36999414,-0.501175,195.8816663,-99.82949,-101.6017,-96.30512
-3.36949014,-0.4999237,195.942217,-80.30152,-104.3148,-104.3007
-3.36898614,-0.4993133,196.0027678,-81.8864,-100.2739,-98.06236
-3.36848214,-0.498825,196.0633185,-88.3707,-111.3726,-95.4659
-3.36797814,-0.5006866,196.1238693,-79.54627,-96.18547,-95.90904
-3.36747414,-0.4995575,196.18442,-82.19949,-92.48941,-93.06228
-3.36697014,-0.5014191,196.2449708,-81.2684,-97.21263,-91.15585
-3.36646614,-0.5009308,196.3055215,-79.16296,-91.00224,-92.60483
-3.36596214,-0.4994354,196.3660723,-85.43051,-88.09734,-95.90168
-3.36545814,-0.5000458,196.426623,-82.87835,-96.67667,-94.71758
-3.36495414,-0.5012971,196.4871738,-87.10901,-95.56324,-95.49425
-3.36445014,-0.4999237,196.5477245,-83.76205,-90.99732,-110.4873
-3.36394614,-0.4996796,196.6082752,-102.9514,-109.019,-89.14609
-3.36344214,-0.4996796,196.668826,-76.7303,-87.60802,-74.74229
-3.36293814,-0.5018159,196.7293767,-76.33622,-98.2478,-64.5024
-3.36243414,-0.4990692,196.7899275,-73.21524,-83.52051,-58.02539
-3.36193014,-0.5005646,196.8504782,-66.41508,-72.1881,-54.45135
-3.36142614,-0.5029145,196.911029,-76.70808,-58.81985,-52.96453
-3.36092214,-0.4999237,196.9715797,-54.70554,-53.55389,-52.63363
-3.36041814,-0.4993133,197.0321305,-53.26065,-52.88389,-52.58772
-3.35991414,-0.4998016,197.0926812,-67.62344,-56.40662,-52.70601
-3.35941014,-0.4998016,197.153232,-67.24445,-65.33122,-53.71399
-3.35890614,-0.5005646,197.2137827,-72.62349,-91.45555,-56.4903
-3.35840214,-0.5004425,197.2743335,-76.6205,-86.70869,-61.79034
-3.35789814,-0.4994354,197.3348842,-70.24052,-96.77126,-70.59328
-3.35739414,-0.5010529,197.395435,-82.91656,-101.341,-85.68587
-3.35689014,-0.49794,197.4559857,-72.51052,-91.38406,-91.25561
-3.35638614,-0.501175,197.5165365,-73.78316,-87.96291,-89.47362
-3.35588214,-0.5000458,197.5770872,-78.40335,-90.63416,-88.20302
-3.35537814,-0.5012971,197.6376379,-74.01768,-96.83018,-87.94104
-3.35487414,-0.4981841,197.6981887,-85.10638,-93.80928,-90.25333
-3.35437014,-0.5009308,197.7587394,-77.7281,-95.42978,-94.60036
-3.35386614,-0.501175,197.8192902,-79.72034,-108.3509,-94.4741
-3.35336214,-0.4994354,197.8798409,-91.84663,-97.4665,-94.06464
-3.35285814,-0.5008087,197.9403917,-80.59639,-96.95476,-95.5088
-3.35235414,-0.5019379,198.0009424,-82.42624,-96.05788,-92.41365
-3.35185014,-0.4985504,198.0614932,-85.35466,-98.56757,-89.67282
-3.35134614,-0.5014191,198.1220439,-79.71108,-97.89546,-89.35897
-3.35084214,-0.498825,198.1825947,-82.6413,-90.86967,-90.05264
-3.35033814,-0.4999237,198.2431454,-79.98515,-90.61401,-89.42748
-3.34983414,-0.5004425,198.3036962,-81.11682,-98.24968,-88.16615
-3.34933014,-0.5001984,198.3642469,-89.88946,-95.47984,-88.38982
-3.34882614,-0.5010529,198.4247977,-81.5899,-91.51843,-89.14101
-3.34832214,-0.4994354,198.4853484,-90.0332,-94.27461,-87.91096
-3.34781814,-0.5015412,198.5458991,-85.58923,-98.14496,-87.22301
-3.34731414,-0.4999237,198.6064499,-93.30562,-90.93349,-84.86175
-3.34681014,-0.5005646,198.6670006,-75.96731,-86.62524,-74.46166
-3.34630614,-0.4996796,198.7275514,-77.60511,-113.3957,-64.68219
-3.34580214,-0.5018159,198.7881021,-72.75948,-84.08548,-58.22529
-3.34529814,-0.4991913,198.8486529,-67.01878,-72.66657,-54.60634
-3.34479414,-0.5009308,198.9092036,-76.39314,-59.12077,-53.07908
-3.34429014,-0.5001984,198.9697544,-55.06681,-53.73241,-52.73745
-3.34378614,-0.4993133,199.0303051,-53.24042,-52.95126,-52.70425
-3.34328214,-0.5004425,199.0908559,-66.57621,-56.36604,-52.8194
-3.34277814,-0.5009308,199.1514066,-67.04038,-65.21106,-53.78412
-3.34227414,-0.4999237,199.2119574,-74.06424,-95.46597,-56.47602
-3.34177014,-0.4995575,199.2725081,-76.05845,-85.81155,-61.62572
-3.34126614,-0.4991913,199.3330589,-70.86903,-97.12612,-70.02311
-3.34076214,-0.4990692,199.3936096,-83.41183,-92.43369,-82.95867
-3.34025814,-0.5009308,199.4541604,-72.3568,-103.0496,-97.59358
-3.33975414,-0.5009308,199.5147111,-74.78516,-99.2532,-96.04916
-3.33925014,-0.5001984,199.5752618,-77.91155,-96.11352,-94.70403
-3.33874614,-0.5003204,199.6358126,-74.1946,-96.22395,-94.07022
-3.33824214,-0.5015412,199.6963633,-88.95507,-94.34599,-91.27782
-3.33773814,-0.5014191,199.7569141,-78.3945,-95.86835,-89.08265
-3.33723414,-0.4991913,199.8174648,-79.55713,-93.98116,-88.54791
-3.33673014,-0.4973296,199.8780156,-91.02351,-91.56609,-88.77106
-3.33622614,-0.4989471,199.9385663,-80.40628,-93.91606,-88.19128
-3.33572214,-0.4996796,199.9991171,-83.73809,-97.90341,-88.19302
-3.33521814,-0.4995575,200.0596678,-89.96082,-93.32961,-90.2985
-3.33471414,-0.5000458,200.1202186,-79.04353,-92.14453,-93.15938
